type1,classifier1,class1,type2,classifier2,class2,overlap
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,Em*,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,Em*,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,EmG,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,AGB*,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,BLLac,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-45,1.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-46,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-46,1.0
SourcesOfInterest,FEATURES,FC-48,SourcesOfInterest,FEATURES,FC-48,1.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,EclBin_Candidate,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,Em*,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,GinGroup,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsCl,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,HorBranch*,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,LINER,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*delSct,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FINK_PORTAL,YSO,SourcesOfInterest,FEATURES,FC-59,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,HB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,HB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,LINER,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,LINER,1.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FEATURES,FC-47,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FINK_PORTAL,Planet,SourcesOfInterest,FINK_PORTAL,Planet,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-47,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,RRLyrae,1.0
SourcesOfInterest,FINK_PORTAL,RSG*_Candidate,SourcesOfInterest,FINK_PORTAL,RSG*_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,AGB*,1.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,AGB*,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,AGN_Candidate,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FEATURES,FC-49,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,CataclyV*,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,ChemPec*,1.0
AlertsOfInterest,FINK_PORTAL,Cl*,AlertsOfInterest,FINK_PORTAL,Cl*,1.0
AlertsOfInterest,FEATURES,FC-23,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,EmG,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FEATURES,FC-0,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-1,1.0
AlertsOfInterest,FINK_PORTAL,BYDra,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-24,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-27,1.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-38,1.0
AlertsOfInterest,FINK_PORTAL,RSCVn,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,alf2CVnV*,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FINK_PORTAL,delSctV*,AlertsOfInterest,FEATURES,FC-41,1.0
AlertsOfInterest,FEATURES,FC-50,AlertsOfInterest,FEATURES,FC-50,1.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-57,1.0
AlertsOfInterest,FINK_PORTAL,AGN_Candidate,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,BLLac,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,C*,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FEATURES,FC-7,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,HB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,HB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,HMXB,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,HorBranch*,1.0
AlertsOfInterest,FINK_PORTAL,HorBranch*,AlertsOfInterest,FINK_PORTAL,HorBranch*,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,LINER,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,LINER,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-23,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,RSCVn,1.0
AlertsOfInterest,FINK_PORTAL,RSG*_Candidate,AlertsOfInterest,FINK_PORTAL,RSG*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,Seyfert1,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,Seyfert1,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,Seyfert_1,1.0
AlertsOfInterest,FEATURES,FC-49,AlertsOfInterest,FINK_PORTAL,Seyfert_1,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,TTauri*,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-49,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,Variable*,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,delSctV*,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,Blue,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,Blue,1.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,GinGroup,1.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-30,SourcesOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-49,SourcesOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,Blue,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,Blue,1.0
AlertsOfInterest,FINK_PORTAL,X,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,low-mass*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FEATURES,FC-33,AlertsOfInterest,FEATURES,FC-33,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-36,1.0
AlertsOfInterest,FEATURES,FC-45,AlertsOfInterest,FINK_PORTAL,QSO,1.0
AlertsOfInterest,FEATURES,FC-57,AlertsOfInterest,FINK_PORTAL,QSO,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-6,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,RotV*,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-49,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-6,SourcesOfInterest,FINK_PORTAL,ChemPec*,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,LINER,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,TTauri*,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-54,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FEATURES,FC-41,SourcesOfInterest,FINK_PORTAL,delSctV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,BYDraV*,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,EclBin_Candidate,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,1.0
AlertsOfInterest,FEATURES,FC-54,AlertsOfInterest,FINK_PORTAL,RGB*,1.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-46,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-47,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,RRLyr,1.0
AlertsOfInterest,FEATURES,FC-23,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-26,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FINK_PORTAL,deltaCep,AlertsOfInterest,FINK_PORTAL,deltaCep,1.0
SourcesOfInterest,FINK_PORTAL,AGB*,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,HMXB,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,HighPM*,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_1,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-14,1.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-24,1.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,QSO_Candidate,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,alf2CVnV*,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,delSctV*,SourcesOfInterest,FEATURES,FC-41,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,ChemPec*,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,EmG,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsCl,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,TTau*,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-6,1.0
SourcesOfInterest,FINK_PORTAL,AGN_Candidate,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,BLLac,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,C*,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,Em*,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-7,1.0
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
SourcesOfInterest,FEATURES,FC-59,SourcesOfInterest,FINK_PORTAL,PulsV*delSct,1.0
SourcesOfInterest,FEATURES,FC-45,SourcesOfInterest,FINK_PORTAL,QSO,1.0
SourcesOfInterest,FEATURES,FC-57,SourcesOfInterest,FINK_PORTAL,QSO,1.0
SourcesOfInterest,FEATURES,FC-54,SourcesOfInterest,FINK_PORTAL,TTauri*,1.0
AlertsOfInterest,FEATURES,FC-41,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-59,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,AGB*,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,HMXB,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,HighPM*,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert1,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert_1,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-14,1.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-31,1.0
AlertsOfInterest,FINK_PORTAL,BYDra,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-6,1.0
