type1,classifier1,class1,type2,classifier2,class2,overlap
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FEATURES,FC-42,SourcesOfInterest,FEATURES,FC-42,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-42,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,PulsV*delSct,1.0
SourcesOfInterest,FINK_PORTAL,TTau*_Candidate,SourcesOfInterest,FINK_PORTAL,TTau*_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-25,1.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-43,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-43,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,HMXB,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-39,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,Planet,SourcesOfInterest,FINK_PORTAL,Planet,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-42,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,RRLyr,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,V*,1.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,V*,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,AGN_Candidate,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,1.0
AlertsOfInterest,FINK_PORTAL,Planet,AlertsOfInterest,FINK_PORTAL,Planet,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,Solar System MPC,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,AGN_Candidate,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,Solar System MPC,SourcesOfInterest,FEATURES,FC-4,1.0
SourcesOfInterest,FINK_PORTAL,S*,SourcesOfInterest,FINK_PORTAL,S*,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,Solar System MPC,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,YSO_Candidate,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,YSO_Candidate,1.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FEATURES,FC-25,AlertsOfInterest,FINK_PORTAL,EclBin,1.0
AlertsOfInterest,FINK_PORTAL,BLLac,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,LINER,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,RGB*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert1,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,TTauri*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-2,1.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,GtowardsGroup,1.0
SourcesOfInterest,FINK_PORTAL,BlueSG*,SourcesOfInterest,FINK_PORTAL,BlueSG*,1.0
SourcesOfInterest,FINK_PORTAL,Cl*,SourcesOfInterest,FINK_PORTAL,Cl*,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-1,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-1,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-1,1.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-1,1.0
SourcesOfInterest,FINK_PORTAL,HMXB,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-22,1.0
SourcesOfInterest,FINK_PORTAL,C*,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,GinGroup,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsCl,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,HorBranch*,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,LINER,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*delSct,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,X,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,YSO,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,low-mass*,SourcesOfInterest,FEATURES,FC-3,1.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-36,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,GtowardsCl,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,GtowardsCl,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,HB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,HB*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,SN,SourcesOfInterest,FINK_PORTAL,SN,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,AGN,1.0
AlertsOfInterest,FINK_PORTAL,BlueStraggler,AlertsOfInterest,FINK_PORTAL,BlueStraggler,1.0
AlertsOfInterest,FEATURES,FC-43,AlertsOfInterest,FINK_PORTAL,EB*,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,EmG,1.0
AlertsOfInterest,FEATURES,FC-42,AlertsOfInterest,FEATURES,FC-42,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-42,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,HB*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,HB*_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,Pec*,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-31,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,RRLyrae,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,Seyfert1,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,Seyfert1,1.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FINK_PORTAL,**,SourcesOfInterest,FINK_PORTAL,**,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,Seyfert1,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,Seyfert2,1.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,ChemPec*,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsCl,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FEATURES,FC-11,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-21,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-39,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-39,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,blue,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,EclBin,1.0
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,EclBin,1.0
SourcesOfInterest,FEATURES,FC-25,SourcesOfInterest,FINK_PORTAL,EclBin,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,1.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,PulsV*,1.0
AlertsOfInterest,FINK_PORTAL,BlueSG*,AlertsOfInterest,FINK_PORTAL,BlueSG*,1.0
AlertsOfInterest,FEATURES,FC-16,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,1.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-1,1.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-1,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-1,1.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-1,1.0
AlertsOfInterest,FINK_PORTAL,AGN_Candidate,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,RGB*,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FINK_PORTAL,Solar System MPC,AlertsOfInterest,FEATURES,FC-4,1.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-21,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,LPV*,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,SB*,1.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,SB*,1.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,SB*,1.0
SourcesOfInterest,FINK_PORTAL,BlueStraggler,SourcesOfInterest,FINK_PORTAL,BlueStraggler,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,ChemPec*,1.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-26,1.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FEATURES,FC-35,1.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-35,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-35,1.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,CV*_Candidate,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,QSO_Candidate,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert2,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,alf2CVnV*,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FINK_PORTAL,delSctV*,SourcesOfInterest,FEATURES,FC-8,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,HorBranch*,1.0
SourcesOfInterest,FINK_PORTAL,HorBranch*,SourcesOfInterest,FINK_PORTAL,HorBranch*,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,TTau*,1.0
SourcesOfInterest,FINK_PORTAL,TTau*,SourcesOfInterest,FINK_PORTAL,TTau*,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,X,1.0
SourcesOfInterest,FINK_PORTAL,X,SourcesOfInterest,FINK_PORTAL,X,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,blue,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,low-mass*,1.0
SourcesOfInterest,FINK_PORTAL,low-mass*,SourcesOfInterest,FINK_PORTAL,low-mass*,1.0
AlertsOfInterest,FINK_PORTAL,**,AlertsOfInterest,FINK_PORTAL,**,1.0
AlertsOfInterest,FINK_PORTAL,Cl*,AlertsOfInterest,FINK_PORTAL,Cl*,1.0
AlertsOfInterest,FEATURES,FC-31,AlertsOfInterest,FEATURES,FC-31,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-31,1.0
AlertsOfInterest,FINK_PORTAL,BYDra,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-35,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-35,1.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-25,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-44,SourcesOfInterest,FINK_PORTAL,Radio,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,TTauri*,1.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-15,1.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,GtowardsGroup,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,RotV*,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,Seyfert2,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,alf2CVnV*,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FINK_PORTAL,delSctV*,AlertsOfInterest,FEATURES,FC-8,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,GinGroup,1.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,GtowardsCl,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,GtowardsCl,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,HorBranch*,1.0
AlertsOfInterest,FINK_PORTAL,HorBranch*,AlertsOfInterest,FINK_PORTAL,HorBranch*,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,Radio,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,Radio,1.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,Radio,1.0
AlertsOfInterest,FINK_PORTAL,brownD*_Candidate,AlertsOfInterest,FINK_PORTAL,brownD*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,AGN,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,BLLac,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,BLLac,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,C*,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,CataclyV*,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,Em*,1.0
SourcesOfInterest,FEATURES,FC-38,SourcesOfInterest,FINK_PORTAL,Em*,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-15,1.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,LPV*,1.0
