type1,classifier1,class1,type2,classifier2,class2,overlap
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,Mira,8571.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,8541.910545682818
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-1,8336.892791763481
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-12,8283.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,RRLyrae,8283.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,LPV*,8274.201108839863
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,8259.840004411277
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FEATURES,FC-14,8251.381467308682
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,V*,8217.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-15,8217.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FINK_PORTAL,LPV*,8202.80252944269
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-1,8194.711758876409
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,V*,8162.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-27,8162.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,Star,8126.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,8126.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,V*,8124.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-14,8124.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,RRLyrae,8089.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-0,8089.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,V*,8047.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-3,8047.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,8027.282012670109
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,7938.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-12,7938.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-3,7857.257335021831
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,V*,7797.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-0,7797.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-27,7732.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,7732.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,7665.555866071691
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FEATURES,FC-3,7639.02280268922
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-14,7629.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,7629.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-27,7628.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,RRLyrae,7628.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FEATURES,FC-9,7561.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-3,7561.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-15,7551.097659300757
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-1,7478.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,RRLyrae,7478.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,LPV*,7425.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,Star,7425.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-1,7403.9166279424
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,RRLyr,7388.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FINK_PORTAL,Star,7388.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,Star,7303.8942845052115
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FEATURES,FC-12,7271.33597452864
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-1,7230.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FEATURES,FC-9,7230.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-3,7214.369780962897
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,EclBin,7186.512791129382
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-12,7184.148996172146
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FEATURES,FC-12,7157.483533652869
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FEATURES,FC-12,7080.417171074367
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-0,7063.084578859143
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-15,7050.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,RRLyrae,7050.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,V*,7042.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-12,7042.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-5,7026.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,QSO,7026.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,7000.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-3,6949.055281903951
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-14,6863.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,RRLyr,6863.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-0,6793.631768816988
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-5,6744.115741807373
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-3,6626.615868070758
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FEATURES,FC-0,6615.939848327018
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FEATURES,FC-12,6573.56454612786
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,6501.69274589481
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,6398.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-12,6398.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,QSO,6339.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-3,6339.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-27,6327.375107374285
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,6325.438909727645
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FEATURES,FC-15,6262.7004560247005
SourcesOfInterest,FEATURES,FC-23,SourcesOfInterest,FEATURES,FC-23,6198.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,RRLyrae,6161.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FINK_PORTAL,Star,6161.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-1,6064.996071402716
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-12,5983.93189762757
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-0,5951.002673257043
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FEATURES,FC-27,5947.052672665898
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-0,5926.102648995301
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-9,5921.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FINK_PORTAL,RRLyr,5921.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FEATURES,FC-0,5869.754814562605
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FEATURES,FC-5,5864.487114059955
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-5,5854.975332055891
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-3,5838.607055008561
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,5833.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,EclBin,5833.0
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-3,5809.952780440337
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,Star,5792.694580190395
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FEATURES,FC-0,5778.887607858017
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-15,5729.735298750726
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FINK_PORTAL,BYDraV*,5718.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-0,5699.740553012989
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,QSO,5696.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-24,5696.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-3,5653.356208712177
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-15,5596.514982537668
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,EclBin,5574.297938517173
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-27,5549.021344328526
AlertsOfInterest,FINK_PORTAL,Mira,AlertsOfInterest,FINK_PORTAL,Mira,5529.585706422548
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-27,5506.238318911418
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,EB*,5492.570919686639
SourcesOfInterest,FINK_PORTAL,Candidate_LP*,SourcesOfInterest,FINK_PORTAL,Candidate_LP*,5489.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-9,5485.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FINK_PORTAL,RRLyrae,5485.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-14,5468.036666089692
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-1,5452.570276108719
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-12,5441.252223964786
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,Candidate_EB*,5434.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-12,5430.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,QSO,5430.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-15,5422.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,QSO,5422.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-24,5406.199866832162
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,5391.0022571564705
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-15,5366.706041232761
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,Candidate_EB*,5329.0
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,5329.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-27,5314.810003993743
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-0,5314.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,QSO,5314.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FEATURES,FC-12,5286.451053518219
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,Star,5273.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-24,5273.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-14,5218.050342298883
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-27,5196.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FEATURES,FC-9,5196.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,EB*,5189.476305148988
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-1,5187.09199139112
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FEATURES,FC-5,5170.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,Star,5170.0
SourcesOfInterest,FINK_PORTAL,Candidate_LP*,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,5170.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,Candidate_LP*,5170.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FEATURES,FC-1,5159.107100939148
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-14,5142.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,RRLyrae,5142.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FEATURES,FC-12,5136.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FEATURES,FC-7,5136.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,Candidate_EB*,5116.0
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,EclBin,5116.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FEATURES,FC-3,5114.477453501362
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,LPV*,5114.1144699716915
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,LPV*,5111.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-5,5111.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,Mira,5110.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FEATURES,FC-0,5110.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,5109.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,EB*,5109.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FEATURES,FC-21,5099.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-0,5099.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,5098.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FINK_PORTAL,Star,5098.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,LPV*,5070.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,Mira,5070.0
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FEATURES,FC-0,5059.13476478142
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-5,5008.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,5008.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,V*,4997.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,LPV*,4997.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,V*,4979.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,4979.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-14,4973.73350132927
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FEATURES,FC-21,4970.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-15,4970.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FEATURES,FC-3,4967.702962569135
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FEATURES,FC-3,4956.966295719663
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-15,4954.680227668722
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-12,4948.802225411332
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FEATURES,FC-27,4941.161224928
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FEATURES,FC-15,4937.72723947434
SourcesOfInterest,FEATURES,FC-16,SourcesOfInterest,FEATURES,FC-16,4920.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,4915.186966305094
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,4866.487842268947
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-15,4841.515470993149
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,QSO,4838.823386470089
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FEATURES,FC-9,4820.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-0,4820.0
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FEATURES,FC-14,4814.391495523419
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,EclBin,4799.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-7,4799.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FEATURES,FC-9,4773.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-12,4773.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-0,4758.747598721045
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-2,4749.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,RRLyr,4749.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FEATURES,FC-0,4743.285046946195
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FEATURES,FC-27,4727.5017649291085
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FINK_PORTAL,Star,4712.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,EB*,4712.0
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,Star,4679.542207144749
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FINK_PORTAL,RSCVnV*,4670.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,Star,4669.365999614062
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,LPV*,4658.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FEATURES,FC-24,4658.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-1,4651.838857709916
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-27,4629.382789867767
SourcesOfInterest,FEATURES,FC-24,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,4624.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-24,4624.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FEATURES,FC-12,4602.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FEATURES,FC-2,4602.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-27,4601.577403838705
SourcesOfInterest,FINK_PORTAL,Candidate_LP*,SourcesOfInterest,FINK_PORTAL,LPV*,4579.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,Candidate_LP*,4579.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FINK_PORTAL,Candidate_EB*,4576.0
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,EB*,4576.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,EB*,4546.612853084203
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,EB*,4524.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-7,4524.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,Star,4510.841239785746
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,RRLyrae,4503.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-2,4503.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FEATURES,FC-0,4494.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FEATURES,FC-2,4494.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FEATURES,FC-21,4476.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-12,4476.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-14,4475.683675905409
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-15,4470.006702637967
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-3,4465.590234458079
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-1,4446.472352008211
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,4440.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-5,4440.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,V*,4402.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,EclBin,4402.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-12,4389.436723951951
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FEATURES,FC-15,4372.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FEATURES,FC-2,4372.0
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FEATURES,FC-12,4370.947226101318
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FEATURES,FC-7,4362.360190829865
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FEATURES,FC-21,4336.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-27,4336.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-0,4334.534363216878
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FEATURES,FC-24,4332.075866782877
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-15,4306.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FEATURES,FC-9,4306.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,EclBin,4263.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,Star,4263.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FINK_PORTAL,RRLyrae,4262.8866645929065
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FEATURES,FC-15,4246.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,Mira,4246.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FEATURES,FC-21,4226.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-14,4226.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FINK_PORTAL,EclBin,4218.234971748048
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-9,4201.171936792506
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FEATURES,FC-27,4168.023719210217
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,EclBin,4136.5907135151265
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,RRLyr,4134.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,4134.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FEATURES,FC-27,4132.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FEATURES,FC-2,4132.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FINK_PORTAL,V*,4124.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,4124.0
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FEATURES,FC-24,4116.598865331333
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FINK_PORTAL,BYDra,4104.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FINK_PORTAL,BYDra,4093.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FINK_PORTAL,BYDraV*,4093.0
